2023-12-19 14:59:30,721 INFO ------------------Epoch: 1/15 start------------------
2023-12-19 14:59:43,048 INFO step 0: tp = 11.0, fp = 14.0, tn = 4.0, fn = 3.0, acc = 0.4688, mcc = 0.009524 
2023-12-21 20:11:37,854 INFO step 1127: tp = 18.0, fp = 12.0, tn = 2.0, fn = 0.0, acc = 0.6250, mcc = 0.292770 
2023-12-21 20:11:41,426 INFO step 1128: tp = 18.0, fp = 10.0, tn = 3.0, fn = 1.0, acc = 0.6562, mcc = 0.264542 
2023-12-21 20:11:43,343 INFO step 1129: tp = 15.0, fp = 10.0, tn = 3.0, fn = 4.0, acc = 0.5625, mcc = 0.024049 
2023-12-21 20:11:45,211 INFO step 1130: tp = 18.0, fp = 12.0, tn = 1.0, fn = 1.0, acc = 0.5938, mcc = 0.049286 
2023-12-21 20:11:48,681 INFO step 1131: tp = 15.0, fp = 15.0, tn = 1.0, fn = 1.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:11:53,263 INFO step 1132: tp = 13.0, fp = 12.0, tn = 4.0, fn = 3.0, acc = 0.5312, mcc = 0.075593 
2023-12-21 20:11:56,766 INFO step 1133: tp = 17.0, fp = 13.0, tn = 1.0, fn = 1.0, acc = 0.5625, mcc = 0.032530 
2023-12-21 20:12:01,222 INFO step 1134: tp = 10.0, fp = 14.0, tn = 2.0, fn = 6.0, acc = 0.3750, mcc = -0.288675 
2023-12-21 20:12:04,485 INFO step 1135: tp = 11.0, fp = 15.0, tn = 3.0, fn = 3.0, acc = 0.4375, mcc = -0.060523 
2023-12-21 20:12:06,406 INFO step 1136: tp = 13.0, fp = 15.0, tn = 2.0, fn = 2.0, acc = 0.4688, mcc = -0.023669 
2023-12-21 20:12:09,820 INFO step 1137: tp = 13.0, fp = 13.0, tn = 4.0, fn = 2.0, acc = 0.5312, mcc = 0.130359 
2023-12-21 20:12:13,548 INFO step 1138: tp = 12.0, fp = 13.0, tn = 3.0, fn = 4.0, acc = 0.4688, mcc = -0.075593 
2023-12-21 20:12:17,267 INFO step 1139: tp = 11.0, fp = 12.0, tn = 8.0, fn = 1.0, acc = 0.5938, mcc = 0.340975 
2023-12-21 20:12:19,766 INFO step 1140: tp = 15.0, fp = 11.0, tn = 3.0, fn = 3.0, acc = 0.5625, mcc = 0.060523 
2023-12-21 20:12:20,044 INFO step/epoch: 1140/8, training samples: 36512, train_loss = 0.8764 train_acc = 0.522979
2023-12-21 20:12:23,421 INFO step 1141: tp = 11.0, fp = 11.0, tn = 5.0, fn = 5.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:12:26,348 INFO step 1142: tp = 15.0, fp = 7.0, tn = 5.0, fn = 5.0, acc = 0.6250, mcc = 0.174078 
2023-12-21 20:12:28,524 INFO step 1143: tp = 15.0, fp = 9.0, tn = 5.0, fn = 3.0, acc = 0.6250, mcc = 0.218218 
2023-12-21 20:12:32,077 INFO step 1144: tp = 11.0, fp = 7.0, tn = 7.0, fn = 7.0, acc = 0.5625, mcc = 0.111111 
2023-12-21 20:12:35,383 INFO step 1145: tp = 17.0, fp = 8.0, tn = 4.0, fn = 3.0, acc = 0.6562, mcc = 0.214698 
2023-12-21 20:12:39,524 INFO step 1146: tp = 16.0, fp = 8.0, tn = 2.0, fn = 6.0, acc = 0.5625, mcc = -0.077850 
2023-12-21 20:12:42,613 INFO step 1147: tp = 13.0, fp = 8.0, tn = 4.0, fn = 7.0, acc = 0.5312, mcc = -0.016988 
2023-12-21 20:12:46,080 INFO step 1148: tp = 8.0, fp = 16.0, tn = 2.0, fn = 6.0, acc = 0.3125, mcc = -0.363696 
2023-12-21 20:12:49,133 INFO step 1149: tp = 12.0, fp = 19.0, tn = 0.0, fn = 1.0, acc = 0.3750, mcc = -0.217132 
2023-12-21 20:12:52,577 INFO step 1150: tp = 20.0, fp = 11.0, tn = 0.0, fn = 1.0, acc = 0.6250, mcc = -0.129989 
2023-12-21 20:12:54,660 INFO step 1151: tp = 12.0, fp = 16.0, tn = 2.0, fn = 2.0, acc = 0.4375, mcc = -0.047619 
2023-12-21 20:12:57,268 INFO step 1152: tp = 13.0, fp = 18.0, tn = 1.0, fn = 0.0, acc = 0.4375, mcc = 0.148564 
2023-12-21 20:13:00,526 INFO step 1153: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-21 20:13:03,159 INFO step 1154: tp = 19.0, fp = 11.0, tn = 0.0, fn = 2.0, acc = 0.5938, mcc = -0.186871 
2023-12-21 20:13:04,888 INFO step 1155: tp = 20.0, fp = 11.0, tn = 0.0, fn = 1.0, acc = 0.6250, mcc = -0.129989 
2023-12-21 20:13:06,404 INFO step 1156: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:13:07,994 INFO step 1157: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-21 20:13:10,054 INFO step 1158: tp = 15.0, fp = 16.0, tn = 0.0, fn = 1.0, acc = 0.4688, mcc = -0.179605 
2023-12-21 20:13:13,437 INFO step 1159: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-21 20:13:15,453 INFO step 1160: tp = 9.0, fp = 22.0, tn = 1.0, fn = 0.0, acc = 0.3125, mcc = 0.112351 
2023-12-21 20:13:15,607 INFO step/epoch: 1160/8, training samples: 37152, train_loss = 0.9304 train_acc = 0.522825
2023-12-21 20:13:18,715 INFO step 1161: tp = 13.0, fp = 19.0, tn = 0.0, fn = 0.0, acc = 0.4062, mcc = 0.000000 
2023-12-21 20:13:22,118 INFO step 1162: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:13:24,159 INFO step 1163: tp = 15.0, fp = 16.0, tn = 0.0, fn = 1.0, acc = 0.4688, mcc = -0.179605 
2023-12-21 20:13:27,463 INFO step 1164: tp = 15.0, fp = 15.0, tn = 1.0, fn = 1.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:13:30,583 INFO step 1165: tp = 16.0, fp = 12.0, tn = 3.0, fn = 1.0, acc = 0.5938, mcc = 0.213021 
2023-12-21 20:13:32,537 INFO step 1166: tp = 14.0, fp = 15.0, tn = 1.0, fn = 2.0, acc = 0.4688, mcc = -0.107211 
2023-12-21 20:13:35,837 INFO step 1167: tp = 19.0, fp = 8.0, tn = 2.0, fn = 3.0, acc = 0.6562, mcc = 0.081236 
2023-12-21 20:13:38,787 INFO step 1168: tp = 16.0, fp = 11.0, tn = 3.0, fn = 2.0, acc = 0.5938, mcc = 0.140963 
2023-12-21 20:13:40,392 INFO step 1169: tp = 11.0, fp = 14.0, tn = 2.0, fn = 5.0, acc = 0.4062, mcc = -0.226779 
2023-12-21 20:13:42,091 INFO step 1170: tp = 15.0, fp = 10.0, tn = 4.0, fn = 3.0, acc = 0.5938, mcc = 0.142857 
2023-12-21 20:13:43,751 INFO step 1171: tp = 10.0, fp = 16.0, tn = 1.0, fn = 5.0, acc = 0.3438, mcc = -0.350966 
2023-12-21 20:13:45,710 INFO step 1172: tp = 18.0, fp = 9.0, tn = 4.0, fn = 1.0, acc = 0.6875, mcc = 0.345005 
2023-12-21 20:13:47,585 INFO step 1173: tp = 15.0, fp = 10.0, tn = 3.0, fn = 4.0, acc = 0.5625, mcc = 0.024049 
2023-12-21 20:13:49,344 INFO step 1174: tp = 10.0, fp = 13.0, tn = 6.0, fn = 3.0, acc = 0.5000, mcc = 0.092872 
2023-12-21 20:13:52,618 INFO step 1175: tp = 11.0, fp = 14.0, tn = 3.0, fn = 4.0, acc = 0.4375, mcc = -0.108878 
2023-12-21 20:13:55,745 INFO step 1176: tp = 15.0, fp = 9.0, tn = 6.0, fn = 2.0, acc = 0.6562, mcc = 0.325396 
2023-12-21 20:13:57,362 INFO step 1177: tp = 17.0, fp = 11.0, tn = 2.0, fn = 2.0, acc = 0.5938, mcc = 0.072148 
2023-12-21 20:13:59,392 INFO step 1178: tp = 11.0, fp = 11.0, tn = 6.0, fn = 4.0, acc = 0.5312, mcc = 0.092884 
2023-12-21 20:14:01,314 INFO step 1179: tp = 12.0, fp = 14.0, tn = 3.0, fn = 3.0, acc = 0.4688, mcc = -0.030083 
2023-12-21 20:14:03,039 INFO step 1180: tp = 12.0, fp = 13.0, tn = 5.0, fn = 2.0, acc = 0.5312, mcc = 0.161905 
2023-12-21 20:14:03,184 INFO step/epoch: 1180/8, training samples: 37792, train_loss = 0.8928 train_acc = 0.522862
2023-12-21 20:14:04,380 INFO step 1181: tp = 16.0, fp = 10.0, tn = 3.0, fn = 3.0, acc = 0.5938, mcc = 0.091698 
2023-12-21 20:14:05,519 INFO step 1182: tp = 7.0, fp = 8.0, tn = 11.0, fn = 6.0, acc = 0.5625, mcc = 0.115553 
2023-12-21 20:14:06,852 INFO step 1183: tp = 3.0, fp = 14.0, tn = 8.0, fn = 7.0, acc = 0.3438, mcc = -0.312428 
2023-12-21 20:14:08,432 INFO step 1184: tp = 13.0, fp = 6.0, tn = 9.0, fn = 4.0, acc = 0.6875, mcc = 0.370565 
2023-12-21 20:14:09,720 INFO step 1185: tp = 11.0, fp = 6.0, tn = 9.0, fn = 6.0, acc = 0.6250, mcc = 0.247059 
2023-12-21 20:14:11,628 INFO step 1186: tp = 6.0, fp = 4.0, tn = 10.0, fn = 12.0, acc = 0.5000, mcc = 0.050965 
2023-12-21 20:14:13,482 INFO step 1187: tp = 9.0, fp = 6.0, tn = 8.0, fn = 9.0, acc = 0.5312, mcc = 0.071007 
2023-12-21 20:14:15,320 INFO step 1188: tp = 5.0, fp = 8.0, tn = 14.0, fn = 5.0, acc = 0.5938, mcc = 0.128695 
2023-12-21 20:14:16,983 INFO step 1189: tp = 6.0, fp = 2.0, tn = 13.0, fn = 11.0, acc = 0.5938, mcc = 0.253086 
2023-12-21 20:14:18,303 INFO step 1190: tp = 4.0, fp = 4.0, tn = 13.0, fn = 11.0, acc = 0.5312, mcc = 0.036155 
2023-12-21 20:14:19,801 INFO step 1191: tp = 5.0, fp = 5.0, tn = 11.0, fn = 11.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:14:21,253 INFO step 1192: tp = 5.0, fp = 4.0, tn = 8.0, fn = 15.0, acc = 0.4062, mcc = -0.089730 
2023-12-21 20:14:23,016 INFO step 1193: tp = 1.0, fp = 5.0, tn = 11.0, fn = 15.0, acc = 0.3750, mcc = -0.320256 
2023-12-21 20:14:24,280 INFO step 1194: tp = 3.0, fp = 4.0, tn = 9.0, fn = 16.0, acc = 0.3750, mcc = -0.177965 
2023-12-21 20:14:25,688 INFO step 1195: tp = 11.0, fp = 7.0, tn = 8.0, fn = 6.0, acc = 0.5938, mcc = 0.181463 
2023-12-21 20:14:27,174 INFO step 1196: tp = 9.0, fp = 10.0, tn = 7.0, fn = 6.0, acc = 0.5000, mcc = 0.011954 
2023-12-21 20:14:28,761 INFO step 1197: tp = 10.0, fp = 7.0, tn = 11.0, fn = 4.0, acc = 0.6562, mcc = 0.323477 
2023-12-21 20:14:30,318 INFO step 1198: tp = 13.0, fp = 8.0, tn = 4.0, fn = 7.0, acc = 0.5312, mcc = -0.016988 
2023-12-21 20:14:31,584 INFO step 1199: tp = 7.0, fp = 16.0, tn = 6.0, fn = 3.0, acc = 0.4062, mcc = -0.028116 
2023-12-21 20:14:32,746 INFO step 1200: tp = 16.0, fp = 7.0, tn = 5.0, fn = 4.0, acc = 0.6562, mcc = 0.233299 
2023-12-21 20:14:32,924 INFO step/epoch: 1200/8, training samples: 38432, train_loss = 0.8621 train_acc = 0.522950
2023-12-21 20:14:34,098 INFO step 1201: tp = 11.0, fp = 12.0, tn = 7.0, fn = 2.0, acc = 0.5625, mcc = 0.234392 
2023-12-21 20:14:35,543 INFO step 1202: tp = 11.0, fp = 9.0, tn = 4.0, fn = 8.0, acc = 0.4688, mcc = -0.115002 
2023-12-21 20:14:37,034 INFO step 1203: tp = 12.0, fp = 11.0, tn = 4.0, fn = 5.0, acc = 0.5000, mcc = -0.030468 
2023-12-21 20:14:38,144 INFO step 1204: tp = 9.0, fp = 11.0, tn = 6.0, fn = 6.0, acc = 0.4688, mcc = -0.048507 
2023-12-21 20:14:39,404 INFO step 1205: tp = 11.0, fp = 11.0, tn = 6.0, fn = 4.0, acc = 0.5312, mcc = 0.092884 
2023-12-21 20:14:40,687 INFO step 1206: tp = 10.0, fp = 13.0, tn = 5.0, fn = 4.0, acc = 0.4688, mcc = -0.008757 
2023-12-21 20:14:41,766 INFO step 1207: tp = 10.0, fp = 9.0, tn = 6.0, fn = 7.0, acc = 0.5000, mcc = -0.011954 
2023-12-21 20:14:42,938 INFO step 1208: tp = 14.0, fp = 10.0, tn = 0.0, fn = 8.0, acc = 0.4375, mcc = -0.389249 
2023-12-21 20:14:44,095 INFO step 1209: tp = 10.0, fp = 10.0, tn = 5.0, fn = 7.0, acc = 0.4688, mcc = -0.080845 
2023-12-21 20:14:45,402 INFO step 1210: tp = 10.0, fp = 8.0, tn = 8.0, fn = 6.0, acc = 0.5625, mcc = 0.125988 
2023-12-21 20:14:46,825 INFO step 1211: tp = 10.0, fp = 12.0, tn = 7.0, fn = 3.0, acc = 0.5312, mcc = 0.145854 
2023-12-21 20:14:47,993 INFO step 1212: tp = 10.0, fp = 8.0, tn = 7.0, fn = 7.0, acc = 0.5312, mcc = 0.055228 
2023-12-21 20:14:49,458 INFO step 1213: tp = 14.0, fp = 9.0, tn = 6.0, fn = 3.0, acc = 0.6250, mcc = 0.248096 
2023-12-21 20:14:51,031 INFO step 1214: tp = 8.0, fp = 10.0, tn = 9.0, fn = 5.0, acc = 0.5312, mcc = 0.088181 
2023-12-21 20:14:52,453 INFO step 1215: tp = 12.0, fp = 9.0, tn = 8.0, fn = 3.0, acc = 0.6250, mcc = 0.284297 
2023-12-21 20:14:53,650 INFO step 1216: tp = 11.0, fp = 10.0, tn = 8.0, fn = 3.0, acc = 0.5938, mcc = 0.240393 
2023-12-21 20:14:54,727 INFO step 1217: tp = 11.0, fp = 5.0, tn = 9.0, fn = 7.0, acc = 0.6250, mcc = 0.251976 
2023-12-21 20:14:56,233 INFO step 1218: tp = 9.0, fp = 5.0, tn = 6.0, fn = 12.0, acc = 0.4688, mcc = -0.024868 
2023-12-21 20:14:57,569 INFO step 1219: tp = 11.0, fp = 6.0, tn = 10.0, fn = 5.0, acc = 0.6562, mcc = 0.313112 
2023-12-21 20:14:58,777 INFO step 1220: tp = 11.0, fp = 12.0, tn = 2.0, fn = 7.0, acc = 0.4062, mcc = -0.271460 
2023-12-21 20:14:58,965 INFO step/epoch: 1220/8, training samples: 39072, train_loss = 0.9124 train_acc = 0.523034
2023-12-21 20:15:00,135 INFO step 1221: tp = 11.0, fp = 14.0, tn = 3.0, fn = 4.0, acc = 0.4375, mcc = -0.108878 
2023-12-21 20:15:01,595 INFO step 1222: tp = 19.0, fp = 5.0, tn = 5.0, fn = 3.0, acc = 0.7500, mcc = 0.389249 
2023-12-21 20:15:03,128 INFO step 1223: tp = 15.0, fp = 10.0, tn = 5.0, fn = 2.0, acc = 0.6250, mcc = 0.260360 
2023-12-21 20:15:04,523 INFO step 1224: tp = 14.0, fp = 10.0, tn = 4.0, fn = 4.0, acc = 0.5625, mcc = 0.072739 
2023-12-21 20:15:06,048 INFO step 1225: tp = 16.0, fp = 10.0, tn = 4.0, fn = 2.0, acc = 0.6250, mcc = 0.221917 
2023-12-21 20:15:07,508 INFO step 1226: tp = 13.0, fp = 15.0, tn = 3.0, fn = 1.0, acc = 0.5000, mcc = 0.142857 
2023-12-21 20:15:08,845 INFO step 1227: tp = 15.0, fp = 16.0, tn = 0.0, fn = 1.0, acc = 0.4688, mcc = -0.179605 
2023-12-21 20:15:09,982 INFO step 1228: tp = 15.0, fp = 15.0, tn = 1.0, fn = 1.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:15:11,284 INFO step 1229: tp = 17.0, fp = 12.0, tn = 3.0, fn = 0.0, acc = 0.6250, mcc = 0.342405 
2023-12-21 20:15:12,784 INFO step 1230: tp = 14.0, fp = 13.0, tn = 2.0, fn = 3.0, acc = 0.5000, mcc = -0.059286 
2023-12-21 20:15:13,988 INFO step 1231: tp = 17.0, fp = 11.0, tn = 3.0, fn = 1.0, acc = 0.6250, mcc = 0.238095 
2023-12-21 20:15:15,313 INFO step 1232: tp = 16.0, fp = 12.0, tn = 1.0, fn = 3.0, acc = 0.5312, mcc = -0.120247 
2023-12-21 20:15:16,759 INFO step 1233: tp = 13.0, fp = 10.0, tn = 7.0, fn = 2.0, acc = 0.6250, mcc = 0.309032 
2023-12-21 20:15:18,331 INFO step 1234: tp = 10.0, fp = 16.0, tn = 2.0, fn = 4.0, acc = 0.3750, mcc = -0.221917 
2023-12-21 20:15:19,607 INFO step 1235: tp = 12.0, fp = 17.0, tn = 1.0, fn = 2.0, acc = 0.4062, mcc = -0.148581 
2023-12-21 20:15:20,878 INFO step 1236: tp = 12.0, fp = 6.0, tn = 9.0, fn = 5.0, acc = 0.6562, mcc = 0.307698 
2023-12-21 20:15:21,995 INFO step 1237: tp = 10.0, fp = 13.0, tn = 4.0, fn = 5.0, acc = 0.4375, mcc = -0.108814 
2023-12-21 20:15:23,295 INFO step 1238: tp = 11.0, fp = 10.0, tn = 3.0, fn = 8.0, acc = 0.4375, mcc = -0.196763 
2023-12-21 20:15:24,442 INFO step 1239: tp = 16.0, fp = 4.0, tn = 4.0, fn = 8.0, acc = 0.6250, mcc = 0.149071 
2023-12-21 20:16:07,270 INFO eval tp = 176.0, fp = 207.0, tn = 124.0, fn = 133.0
2023-12-21 20:16:07,271 INFO epoch 7,eval_time: 41.97 secs, eval_samples: 640.0
 eval_acc = 0.4688, eval_mcc = -0.056879 
2023-12-21 20:16:07,272 INFO ------------------Epoch: 9/15 start------------------
2023-12-21 20:16:35,411 INFO step 1240: tp = 17.0, fp = 6.0, tn = 4.0, fn = 5.0, acc = 0.6562, mcc = 0.178068 
2023-12-21 20:16:35,597 INFO step/epoch: 1240/9, training samples: 39712, train_loss = 0.8874 train_acc = 0.523444
2023-12-21 20:16:54,944 INFO step 1241: tp = 16.0, fp = 13.0, tn = 3.0, fn = 0.0, acc = 0.5938, mcc = 0.321634 
2023-12-21 20:17:11,146 INFO step 1242: tp = 10.0, fp = 13.0, tn = 6.0, fn = 3.0, acc = 0.5000, mcc = 0.092872 
2023-12-21 20:17:29,610 INFO step 1243: tp = 14.0, fp = 12.0, tn = 1.0, fn = 5.0, acc = 0.4688, mcc = -0.234340 
2023-12-21 20:17:39,563 INFO step 1244: tp = 15.0, fp = 12.0, tn = 3.0, fn = 2.0, acc = 0.5625, mcc = 0.113183 
2023-12-21 20:17:58,815 INFO step 1245: tp = 12.0, fp = 15.0, tn = 3.0, fn = 2.0, acc = 0.4688, mcc = 0.032530 
2023-12-21 20:18:08,435 INFO step 1246: tp = 16.0, fp = 13.0, tn = 1.0, fn = 2.0, acc = 0.5312, mcc = -0.067537 
2023-12-21 20:18:13,525 INFO step 1247: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-21 20:18:23,132 INFO step 1248: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-21 20:18:33,115 INFO step 1249: tp = 16.0, fp = 14.0, tn = 2.0, fn = 0.0, acc = 0.5625, mcc = 0.258199 
2023-12-21 20:18:39,348 INFO step 1250: tp = 17.0, fp = 15.0, tn = 0.0, fn = 0.0, acc = 0.5312, mcc = 0.000000 
2023-12-21 20:18:46,118 INFO step 1251: tp = 17.0, fp = 15.0, tn = 0.0, fn = 0.0, acc = 0.5312, mcc = 0.000000 
2023-12-21 20:18:54,647 INFO step 1252: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:19:00,742 INFO step 1253: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:19:06,123 INFO step 1254: tp = 17.0, fp = 15.0, tn = 0.0, fn = 0.0, acc = 0.5312, mcc = 0.000000 
2023-12-21 20:19:11,086 INFO step 1255: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-21 20:19:17,346 INFO step 1256: tp = 21.0, fp = 10.0, tn = 1.0, fn = 0.0, acc = 0.6875, mcc = 0.248160 
2023-12-21 20:19:23,157 INFO step 1257: tp = 16.0, fp = 15.0, tn = 0.0, fn = 1.0, acc = 0.5000, mcc = -0.168710 
2023-12-21 20:19:27,995 INFO step 1258: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-21 20:19:33,849 INFO step 1259: tp = 12.0, fp = 19.0, tn = 1.0, fn = 0.0, acc = 0.4062, mcc = 0.139122 
2023-12-21 20:19:38,133 INFO step 1260: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-21 20:19:38,417 INFO step/epoch: 1260/9, training samples: 40352, train_loss = 0.9145 train_acc = 0.523369
2023-12-21 20:19:42,635 INFO step 1261: tp = 14.0, fp = 16.0, tn = 0.0, fn = 2.0, acc = 0.4375, mcc = -0.258199 
2023-12-21 20:19:46,624 INFO step 1262: tp = 20.0, fp = 12.0, tn = 0.0, fn = 0.0, acc = 0.6250, mcc = 0.000000 
2023-12-21 20:19:51,398 INFO step 1263: tp = 13.0, fp = 17.0, tn = 0.0, fn = 2.0, acc = 0.4062, mcc = -0.274874 
2023-12-21 20:19:55,669 INFO step 1264: tp = 11.0, fp = 13.0, tn = 6.0, fn = 2.0, acc = 0.5312, mcc = 0.183680 
2023-12-21 20:20:00,868 INFO step 1265: tp = 13.0, fp = 16.0, tn = 3.0, fn = 0.0, acc = 0.5000, mcc = 0.266046 
2023-12-21 20:20:05,119 INFO step 1266: tp = 17.0, fp = 12.0, tn = 2.0, fn = 1.0, acc = 0.5938, mcc = 0.148581 
2023-12-21 20:20:09,861 INFO step 1267: tp = 12.0, fp = 12.0, tn = 5.0, fn = 3.0, acc = 0.5312, mcc = 0.108465 
2023-12-21 20:20:14,299 INFO step 1268: tp = 14.0, fp = 7.0, tn = 3.0, fn = 8.0, acc = 0.5312, mcc = -0.062103 
2023-12-21 20:20:19,523 INFO step 1269: tp = 7.0, fp = 11.0, tn = 8.0, fn = 6.0, acc = 0.4688, mcc = -0.040082 
2023-12-21 20:20:24,797 INFO step 1270: tp = 10.0, fp = 9.0, tn = 6.0, fn = 7.0, acc = 0.5000, mcc = -0.011954 
2023-12-21 20:20:29,420 INFO step 1271: tp = 8.0, fp = 5.0, tn = 16.0, fn = 3.0, acc = 0.7500, mcc = 0.473068 
2023-12-21 20:20:33,172 INFO step 1272: tp = 5.0, fp = 8.0, tn = 13.0, fn = 6.0, acc = 0.5625, mcc = 0.071170 
2023-12-21 20:20:36,643 INFO step 1273: tp = 8.0, fp = 6.0, tn = 7.0, fn = 11.0, acc = 0.4688, mcc = -0.040082 
2023-12-21 20:20:42,257 INFO step 1274: tp = 4.0, fp = 3.0, tn = 11.0, fn = 14.0, acc = 0.4688, mcc = 0.009524 
2023-12-21 20:20:46,482 INFO step 1275: tp = 3.0, fp = 4.0, tn = 13.0, fn = 12.0, acc = 0.5000, mcc = -0.042604 
2023-12-21 20:20:50,215 INFO step 1276: tp = 6.0, fp = 0.0, tn = 12.0, fn = 14.0, acc = 0.5625, mcc = 0.372104 
2023-12-21 20:20:55,821 INFO step 1277: tp = 2.0, fp = 4.0, tn = 8.0, fn = 18.0, acc = 0.3125, mcc = -0.289414 
2023-12-21 20:20:59,769 INFO step 1278: tp = 4.0, fp = 0.0, tn = 8.0, fn = 20.0, acc = 0.3750, mcc = 0.218218 
2023-12-21 20:21:02,774 INFO step 1279: tp = 5.0, fp = 2.0, tn = 13.0, fn = 12.0, acc = 0.5625, mcc = 0.194086 
2023-12-21 20:21:07,683 INFO step 1280: tp = 4.0, fp = 5.0, tn = 7.0, fn = 16.0, acc = 0.3438, mcc = -0.233299 
2023-12-21 20:21:07,975 INFO step/epoch: 1280/9, training samples: 40992, train_loss = 0.8888 train_acc = 0.523029
2023-12-21 20:21:12,322 INFO step 1281: tp = 9.0, fp = 9.0, tn = 9.0, fn = 5.0, acc = 0.5625, mcc = 0.142857 
2023-12-21 20:21:16,600 INFO step 1282: tp = 10.0, fp = 13.0, tn = 8.0, fn = 1.0, acc = 0.5625, mcc = 0.306396 
2023-12-21 20:21:20,176 INFO step 1283: tp = 13.0, fp = 7.0, tn = 8.0, fn = 4.0, acc = 0.6562, mcc = 0.307212 
2023-12-21 20:21:22,233 INFO step 1284: tp = 16.0, fp = 7.0, tn = 4.0, fn = 5.0, acc = 0.6250, mcc = 0.132619 
2023-12-21 20:21:25,674 INFO step 1285: tp = 11.0, fp = 15.0, tn = 5.0, fn = 1.0, acc = 0.5000, mcc = 0.206725 
2023-12-21 20:21:27,615 INFO step 1286: tp = 14.0, fp = 15.0, tn = 1.0, fn = 2.0, acc = 0.4688, mcc = -0.107211 
2023-12-21 20:21:31,461 INFO step 1287: tp = 13.0, fp = 14.0, tn = 4.0, fn = 1.0, acc = 0.5312, mcc = 0.206023 
2023-12-21 20:21:33,719 INFO step 1288: tp = 17.0, fp = 13.0, tn = 2.0, fn = 0.0, acc = 0.5938, mcc = 0.274874 
2023-12-21 20:21:37,621 INFO step 1289: tp = 11.0, fp = 14.0, tn = 2.0, fn = 5.0, acc = 0.4062, mcc = -0.226779 
2023-12-21 20:21:41,023 INFO step 1290: tp = 11.0, fp = 15.0, tn = 3.0, fn = 3.0, acc = 0.4375, mcc = -0.060523 
2023-12-21 20:21:44,437 INFO step 1291: tp = 17.0, fp = 11.0, tn = 4.0, fn = 0.0, acc = 0.6562, mcc = 0.402374 
2023-12-21 20:21:47,972 INFO step 1292: tp = 12.0, fp = 16.0, tn = 3.0, fn = 1.0, acc = 0.4688, mcc = 0.120247 
2023-12-21 20:21:51,620 INFO step 1293: tp = 10.0, fp = 12.0, tn = 5.0, fn = 5.0, acc = 0.4688, mcc = -0.042220 
2023-12-21 20:21:54,919 INFO step 1294: tp = 12.0, fp = 9.0, tn = 6.0, fn = 5.0, acc = 0.5625, mcc = 0.111247 
2023-12-21 20:21:58,674 INFO step 1295: tp = 12.0, fp = 12.0, tn = 4.0, fn = 4.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:22:00,424 INFO step 1296: tp = 11.0, fp = 9.0, tn = 6.0, fn = 6.0, acc = 0.5312, mcc = 0.048507 
2023-12-21 20:22:02,333 INFO step 1297: tp = 10.0, fp = 10.0, tn = 6.0, fn = 6.0, acc = 0.5000, mcc = 0.000000 
2023-12-21 20:22:06,184 INFO step 1298: tp = 16.0, fp = 5.0, tn = 4.0, fn = 7.0, acc = 0.6250, mcc = 0.132619 
2023-12-21 20:22:08,114 INFO step 1299: tp = 12.0, fp = 11.0, tn = 4.0, fn = 5.0, acc = 0.5000, mcc = -0.030468 
2023-12-21 20:22:09,482 INFO step 1300: tp = 15.0, fp = 6.0, tn = 5.0, fn = 6.0, acc = 0.6250, mcc = 0.168831 
2023-12-21 20:22:09,649 INFO step/epoch: 1300/9, training samples: 41632, train_loss = 0.8382 train_acc = 0.523275
2023-12-21 20:22:12,097 INFO step 1301: tp = 7.0, fp = 15.0, tn = 5.0, fn = 5.0, acc = 0.3750, mcc = -0.174078 
